SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ShipToAddressID,BillToAddressID,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
72364,5,2025-04-30,2025-05-23,2025-05-04,5,True,SO72364,PO46968,10-4020-000181,103,47,146,CARGO TRANSPORT 5,,13159.2441,1052.7395,263.1849,14475.1685,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461209
72365,3,2025-03-13,2025-03-30,2025-03-16,5,False,SO72365,PO27646,10-4020-000154,611,147,193,CARGO TRANSPORT 5,,10261.4737,820.9179,205.2295,11287.6211,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461221
72366,4,2024-06-09,2024-07-08,2024-06-17,5,False,SO72366,PO59872,10-4020-000810,68,415,380,XRQ - TRUCK GROUND-,,12607.8712,1008.6297,252.1574,13868.6583,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461234
72367,4,2025-05-02,2025-05-31,2025-05-15,5,False,SO72367,PO26803,10-4020-000798,712,299,255,CARGO TRANSPORT 5,,68.4794,5.4784,1.3696,75.3274,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461246
72368,8,2024-07-20,2024-07-30,2024-07-25,5,False,SO72368,PO35002,10-4020-000435,368,282,168,XRQ - TRUCK GROUND-,,3471.5054,277.7204,69.4301,3818.6559,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461258
72369,3,2024-12-05,2024-12-18,2024-12-08,5,False,SO72369,PO19823,10-4020-000761,798,80,14,CARGO TRANSPORT 5,,5841.1628,467.293,116.8233,6425.2791,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461270
72370,7,2025-02-02,2025-02-12,2025-02-10,5,True,SO72370,PO72824,10-4020-000237,571,254,143,CARGO TRANSPORT 5,,13956.2692,1116.5015,279.1254,15351.8961,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461281
72371,1,2024-08-25,2024-09-15,2024-09-08,5,True,SO72371,PO66521,10-4020-000437,605,12,212,CARGO TRANSPORT 5,,9006.0487,720.4839,180.121,9906.6536,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461295
72372,5,2024-08-06,2024-08-29,2024-08-19,5,True,SO72372,PO54877,10-4020-000328,268,443,82,XRQ - TRUCK GROUND-,,1940.9175,155.2734,38.8184,2135.0093,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461307
72373,4,2025-04-20,2025-05-19,2025-05-04,5,False,SO72373,PO14244,10-4020-000256,61,64,9,XRQ - TRUCK GROUND-,,9648.5127,771.881,192.9703,10613.364,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461319
72374,7,2024-12-03,2024-12-25,2024-12-15,5,False,SO72374,PO58308,10-4020-000434,806,158,319,CARGO TRANSPORT 5,,13624.3086,1089.9447,272.4862,14986.7395,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461331
72375,6,2024-12-07,2024-12-25,2024-12-14,5,False,SO72375,PO32607,10-4020-000253,258,246,431,CARGO TRANSPORT 5,,6670.0434,533.6035,133.4009,7337.0478,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461343
72376,5,2024-08-10,2024-08-31,2024-08-19,5,True,SO72376,PO24491,10-4020-000046,569,31,394,CARGO TRANSPORT 5,,12559.7146,1004.7772,251.1943,13815.6861,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461355
72377,4,2025-02-19,2025-02-26,2025-03-05,5,False,SO72377,PO82593,10-4020-000236,103,231,205,OVERNIGHT J-FAST,,1883.4204,150.6736,37.6684,2071.7624,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461366
72378,7,2024-07-17,2024-08-09,2024-07-20,5,True,SO72378,PO77744,10-4020-000100,832,373,344,OVERNIGHT J-FAST,,7360.3139,588.8251,147.2063,8096.3453,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461379
72379,1,2025-01-16,2025-02-15,2025-01-20,5,False,SO72379,PO17969,10-4020-000475,87,101,261,CARGO TRANSPORT 5,,1655.6622,132.453,33.1132,1821.2284,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461391
72380,4,2024-12-27,2025-01-04,2025-01-06,5,True,SO72380,PO53534,10-4020-000082,49,417,446,OVERNIGHT J-FAST,,6821.7988,545.7439,136.436,7503.9787,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461403
72381,5,2024-12-02,2024-12-24,2024-12-09,5,True,SO72381,PO62509,10-4020-000180,117,361,101,CARGO TRANSPORT 5,,14551.0406,1164.0832,291.0208,16006.1446,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461414
72382,3,2024-06-09,2024-06-27,2024-06-20,5,False,SO72382,PO68565,10-4020-000437,721,220,306,OVERNIGHT J-FAST,,8498.7116,679.8969,169.9742,9348.5827,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461426
72383,2,2025-02-10,2025-03-06,2025-02-13,5,False,SO72383,PO36078,10-4020-000688,823,447,398,CARGO TRANSPORT 5,,493.7765,39.5021,9.8755,543.1541,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461437
72384,8,2025-04-07,2025-04-22,2025-04-16,5,False,SO72384,PO67253,10-4020-000843,153,41,181,XRQ - TRUCK GROUND-,,6068.5688,485.4855,121.3714,6675.4257,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461449
72385,3,2024-07-03,2024-08-01,2024-07-13,5,True,SO72385,PO14205,10-4020-000059,273,207,213,OVERNIGHT J-FAST,,7893.0079,631.4406,157.8602,8682.3087,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461461
72386,6,2024-07-22,2024-08-18,2024-08-03,5,True,SO72386,PO18888,10-4020-000815,120,26,229,XRQ - TRUCK GROUND-,,4693.4892,375.4791,93.8698,5162.8381,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461473
72387,2,2025-02-04,2025-02-19,2025-02-07,5,True,SO72387,PO95865,10-4020-000269,600,121,279,XRQ - TRUCK GROUND-,,10014.7211,801.1777,200.2944,11016.1932,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461484
72388,5,2024-07-05,2024-07-30,2024-07-08,5,False,SO72388,PO42675,10-4020-000684,725,34,163,CARGO TRANSPORT 5,,12317.1843,985.3747,246.3437,13548.9027,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461497
72389,1,2024-06-22,2024-07-17,2024-06-29,5,False,SO72389,PO61773,10-4020-000803,621,271,253,XRQ - TRUCK GROUND-,,3870.0493,309.6039,77.401,4257.0542,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461509
72390,4,2024-09-23,2024-10-14,2024-10-05,5,False,SO72390,PO99804,10-4020-000124,834,213,196,XRQ - TRUCK GROUND-,,9738.0024,779.0402,194.76,10711.8026,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461521
72391,2,2025-03-12,2025-04-01,2025-03-21,5,True,SO72391,PO29456,10-4020-000222,497,147,26,OVERNIGHT J-FAST,,11261.106,900.8885,225.2221,12387.2166,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461533
72392,4,2025-02-01,2025-02-15,2025-02-06,5,False,SO72392,PO67264,10-4020-000188,216,378,353,XRQ - TRUCK GROUND-,,8586.7176,686.9374,171.7344,9445.3894,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461545
72393,5,2025-05-09,2025-06-03,2025-05-21,5,True,SO72393,PO90025,10-4020-000457,827,8,35,XRQ - TRUCK GROUND-,,8885.0772,710.8062,177.7015,9773.5849,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461556
72394,7,2024-10-14,2024-11-11,2024-10-19,5,True,SO72394,PO38094,10-4020-000479,53,264,236,XRQ - TRUCK GROUND-,,2518.8838,201.5107,50.3777,2770.7722,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461568
72395,7,2024-08-27,2024-09-04,2024-09-01,5,True,SO72395,PO92683,10-4020-000823,677,322,133,CARGO TRANSPORT 5,,1630.0833,130.4067,32.6017,1793.0917,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461580
72396,2,2025-03-07,2025-03-21,2025-03-15,5,False,SO72396,PO29215,10-4020-000115,86,228,12,XRQ - TRUCK GROUND-,,14158.5266,1132.6821,283.1705,15574.3792,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461592
72397,5,2025-03-03,2025-03-31,2025-03-14,5,True,SO72397,PO19254,10-4020-000560,409,134,156,XRQ - TRUCK GROUND-,,7579.5604,606.3648,151.5912,8337.5164,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461604
72398,2,2024-08-10,2024-08-31,2024-08-18,5,True,SO72398,PO84853,10-4020-000451,520,192,225,CARGO TRANSPORT 5,,2452.709,196.2167,49.0542,2697.9799,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461616
72399,1,2025-03-04,2025-03-19,2025-03-15,5,True,SO72399,PO64891,10-4020-000486,328,243,342,CARGO TRANSPORT 5,,2629.9968,210.3997,52.5999,2892.9964,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461628
72400,7,2024-09-01,2024-09-26,2024-09-05,5,False,SO72400,PO88077,10-4020-000413,94,392,332,XRQ - TRUCK GROUND-,,12639.6755,1011.174,252.7935,13903.643,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461639
72401,8,2024-07-14,2024-08-11,2024-07-26,5,False,SO72401,PO31672,10-4020-000615,687,217,287,XRQ - TRUCK GROUND-,,14015.5226,1121.2418,280.3105,15417.0749,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461651
72402,7,2024-08-17,2024-09-11,2024-08-30,5,False,SO72402,PO97108,10-4020-000651,52,137,23,XRQ - TRUCK GROUND-,,6977.218,558.1774,139.5444,7674.9398,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461662
72403,2,2024-11-29,2024-12-14,2024-12-03,5,False,SO72403,PO24744,10-4020-000364,438,23,254,XRQ - TRUCK GROUND-,,3478.5921,278.2874,69.5718,3826.4513,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461674
72404,8,2025-04-25,2025-05-11,2025-05-08,5,True,SO72404,PO53687,10-4020-000741,387,182,55,OVERNIGHT J-FAST,,3759.2672,300.7414,75.1853,4135.1939,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461686
72405,7,2025-03-25,2025-04-06,2025-04-01,5,True,SO72405,PO89265,10-4020-000432,719,328,145,XRQ - TRUCK GROUND-,,11978.0695,958.2456,239.5614,13175.8765,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461699
72406,4,2024-12-10,2025-01-09,2024-12-17,5,False,SO72406,PO13358,10-4020-000273,464,262,160,CARGO TRANSPORT 5,,5786.7736,462.9419,115.7355,6365.451,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461711
72407,3,2024-07-04,2024-07-28,2024-07-12,5,True,SO72407,PO60585,10-4020-000146,164,183,297,CARGO TRANSPORT 5,,6686.9991,534.9599,133.74,7355.699,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461723
72408,3,2025-04-19,2025-04-26,2025-04-30,5,True,SO72408,PO44854,10-4020-000548,410,273,357,XRQ - TRUCK GROUND-,,6129.1328,490.3306,122.5827,6742.0461,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461735
72409,7,2024-09-25,2024-10-06,2024-10-02,5,False,SO72409,PO72852,10-4020-000155,771,270,228,XRQ - TRUCK GROUND-,,9230.4996,738.44,184.61,10153.5496,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461747
72410,1,2025-03-22,2025-04-17,2025-03-26,5,True,SO72410,PO49308,10-4020-000076,220,425,58,XRQ - TRUCK GROUND-,,1068.8404,85.5072,21.3768,1175.7244,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461759
72411,3,2024-10-06,2024-10-19,2024-10-20,5,False,SO72411,PO24150,10-4020-000239,219,244,369,OVERNIGHT J-FAST,,5398.3193,431.8655,107.9664,5938.1512,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461771
72412,4,2024-06-01,2024-06-09,2024-06-08,5,False,SO72412,PO82914,10-4020-000524,97,206,171,XRQ - TRUCK GROUND-,,5158.8488,412.7079,103.177,5674.7337,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461784
72413,6,2024-06-12,2024-06-27,2024-06-19,5,False,SO72413,PO28958,10-4020-000269,128,316,50,OVERNIGHT J-FAST,,13654.6459,1092.3717,273.0929,15020.1105,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461796
72414,4,2024-11-10,2024-12-09,2024-11-17,5,False,SO72414,PO13703,10-4020-000807,581,214,206,CARGO TRANSPORT 5,,9771.772,781.7418,195.4354,10748.9492,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461808
72415,8,2025-01-27,2025-02-26,2025-01-31,5,True,SO72415,PO43907,10-4020-000609,552,294,386,XRQ - TRUCK GROUND-,,11346.3023,907.7042,226.926,12480.9325,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461820
72416,1,2025-04-19,2025-05-08,2025-04-29,5,True,SO72416,PO22700,10-4020-000279,82,227,139,OVERNIGHT J-FAST,,675.372,54.0298,13.5074,742.9092,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461831
72417,2,2025-02-20,2025-03-06,2025-02-28,5,True,SO72417,PO61710,10-4020-000642,386,136,280,OVERNIGHT J-FAST,,12724.474,1017.9579,254.4895,13996.9214,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461843
72418,4,2025-04-12,2025-05-11,2025-04-24,5,False,SO72418,PO91073,10-4020-000563,451,160,260,OVERNIGHT J-FAST,,9964.3609,797.1489,199.2872,10960.797,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461855
72419,2,2025-03-18,2025-04-04,2025-03-26,5,False,SO72419,PO51098,10-4020-000823,676,26,57,CARGO TRANSPORT 5,,4719.6371,377.571,94.3927,5191.6008,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461867
72420,3,2025-04-11,2025-04-19,2025-04-24,5,False,SO72420,PO57358,10-4020-000253,714,196,356,CARGO TRANSPORT 5,,2064.7769,165.1822,41.2955,2271.2546,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461879
72421,8,2024-11-27,2024-12-06,2024-12-06,5,True,SO72421,PO39762,10-4020-000611,551,386,395,XRQ - TRUCK GROUND-,,1745.1583,139.6127,34.9032,1919.6742,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461890
72422,6,2024-12-20,2025-01-03,2024-12-29,5,True,SO72422,PO23108,10-4020-000528,594,134,168,OVERNIGHT J-FAST,,3146.766,251.7413,62.9353,3461.4426,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461902
72423,8,2025-04-03,2025-04-10,2025-04-06,5,True,SO72423,PO87872,10-4020-000672,667,294,155,CARGO TRANSPORT 5,,884.3799,70.7504,17.6876,972.8179,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461914
72424,5,2024-10-31,2024-11-12,2024-11-03,5,False,SO72424,PO59327,10-4020-000385,699,443,141,XRQ - TRUCK GROUND-,,7978.7752,638.302,159.5755,8776.6527,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461926
72425,7,2025-03-13,2025-04-04,2025-03-22,5,True,SO72425,PO52844,10-4020-000809,447,135,83,CARGO TRANSPORT 5,,9220.1874,737.615,184.4037,10142.2061,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461937
72426,6,2024-11-07,2024-11-29,2024-11-17,5,False,SO72426,PO80453,10-4020-000030,585,231,401,OVERNIGHT J-FAST,,4755.4767,380.4381,95.1095,5231.0243,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461949
72427,4,2024-11-11,2024-12-04,2024-11-23,5,True,SO72427,PO65725,10-4020-000134,249,439,401,OVERNIGHT J-FAST,,14473.1297,1157.8504,289.4626,15920.4427,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461961
72428,7,2024-10-11,2024-10-22,2024-10-24,5,True,SO72428,PO64884,10-4020-000345,718,149,28,CARGO TRANSPORT 5,,11994.0029,959.5202,239.8801,13193.4032,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461973
72429,6,2024-12-21,2025-01-04,2024-12-24,5,True,SO72429,PO98508,10-4020-000436,165,439,96,CARGO TRANSPORT 5,,9507.729,760.6183,190.1546,10458.5019,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.461993
72430,3,2024-08-29,2024-09-19,2024-09-07,5,False,SO72430,PO96067,10-4020-000486,319,206,69,OVERNIGHT J-FAST,,2324.7296,185.9784,46.4946,2557.2026,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462005
72431,1,2025-04-10,2025-04-20,2025-04-14,5,True,SO72431,PO46822,10-4020-000727,103,48,191,XRQ - TRUCK GROUND-,,1056.6174,84.5294,21.1323,1162.2791,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462017
72432,7,2024-10-07,2024-10-15,2024-10-10,5,True,SO72432,PO24201,10-4020-000486,603,265,203,OVERNIGHT J-FAST,,8024.4631,641.957,160.4893,8826.9094,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462029
72433,3,2025-05-31,2025-06-13,2025-06-04,5,True,SO72433,PO85738,10-4020-000610,367,228,403,CARGO TRANSPORT 5,,7443.2865,595.4629,148.8657,8187.6151,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462040
72434,7,2024-10-18,2024-11-02,2024-10-23,5,False,SO72434,PO19979,10-4020-000151,748,57,85,CARGO TRANSPORT 5,,6719.4248,537.554,134.3885,7391.3673,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462052
72435,4,2024-09-13,2024-10-13,2024-09-23,5,False,SO72435,PO39881,10-4020-000441,355,357,302,XRQ - TRUCK GROUND-,,7954.9902,636.3992,159.0998,8750.4892,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462064
72436,1,2024-12-15,2025-01-05,2024-12-26,5,False,SO72436,PO93303,10-4020-000173,378,136,264,CARGO TRANSPORT 5,,13002.6557,1040.2125,260.0531,14302.9213,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462075
72437,4,2024-11-06,2024-11-29,2024-11-14,5,False,SO72437,PO57451,10-4020-000817,771,138,25,CARGO TRANSPORT 5,,1962.3547,156.9884,39.2471,2158.5902,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462087
72438,5,2025-05-13,2025-05-29,2025-05-26,5,False,SO72438,PO47382,10-4020-000668,479,174,379,CARGO TRANSPORT 5,,14171.3626,1133.709,283.4273,15588.4989,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462099
72439,2,2024-09-09,2024-09-19,2024-09-14,5,True,SO72439,PO30206,10-4020-000731,459,147,395,XRQ - TRUCK GROUND-,,12690.3737,1015.2299,253.8075,13959.4111,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462110
72440,8,2025-04-11,2025-05-09,2025-04-23,5,True,SO72440,PO69080,10-4020-000449,793,204,392,CARGO TRANSPORT 5,,11491.9823,919.3586,229.8396,12641.1805,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462122
72441,3,2024-10-03,2024-10-25,2024-10-08,5,True,SO72441,PO35117,10-4020-000569,552,195,351,CARGO TRANSPORT 5,,9984.2458,798.7397,199.6849,10982.6704,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462135
72442,6,2024-07-08,2024-08-06,2024-07-11,5,True,SO72442,PO18817,10-4020-000622,803,199,127,CARGO TRANSPORT 5,,13471.2018,1077.6961,269.424,14818.3219,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462147
72443,4,2024-10-09,2024-10-17,2024-10-18,5,True,SO72443,PO52598,10-4020-000737,559,258,425,CARGO TRANSPORT 5,,4967.8221,397.4258,99.3564,5464.6043,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462159
72444,4,2024-10-15,2024-11-01,2024-10-21,5,False,SO72444,PO11548,10-4020-000037,717,404,325,XRQ - TRUCK GROUND-,,9380.7279,750.4582,187.6146,10318.8007,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462170
72445,7,2024-07-24,2024-08-14,2024-08-03,5,False,SO72445,PO77395,10-4020-000069,436,177,89,OVERNIGHT J-FAST,,7744.7981,619.5838,154.896,8519.2779,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462193
72446,6,2024-10-09,2024-10-24,2024-10-16,5,False,SO72446,PO17010,10-4020-000846,545,108,420,XRQ - TRUCK GROUND-,,3853.1799,308.2544,77.0636,4238.4979,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462208
72447,8,2024-12-03,2024-12-29,2024-12-15,5,True,SO72447,PO69026,10-4020-000722,804,283,55,CARGO TRANSPORT 5,,10342.0887,827.3671,206.8418,11376.2976,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462222
72448,6,2025-04-25,2025-05-09,2025-05-08,5,True,SO72448,PO29278,10-4020-000550,468,258,263,XRQ - TRUCK GROUND-,,10309.2941,824.7435,206.1859,11340.2235,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462235
72449,7,2024-10-09,2024-11-04,2024-10-21,5,False,SO72449,PO86850,10-4020-000541,527,398,80,XRQ - TRUCK GROUND-,,13118.2953,1049.4636,262.3659,14430.1248,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462247
72450,6,2025-04-03,2025-04-25,2025-04-15,5,True,SO72450,PO72828,10-4020-000108,281,430,231,XRQ - TRUCK GROUND-,,960.767,76.8614,19.2153,1056.8437,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462258
72451,4,2024-08-10,2024-08-18,2024-08-14,5,False,SO72451,PO43113,10-4020-000180,275,68,105,XRQ - TRUCK GROUND-,,3844.2071,307.5366,76.8841,4228.6278,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462270
72452,8,2025-04-29,2025-05-11,2025-05-10,5,True,SO72452,PO41230,10-4020-000582,812,53,78,CARGO TRANSPORT 5,,3434.4432,274.7555,68.6889,3777.8876,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462281
72453,8,2025-04-27,2025-05-04,2025-05-06,5,True,SO72453,PO84262,10-4020-000216,177,265,444,XRQ - TRUCK GROUND-,,9909.9881,792.799,198.1998,10900.9869,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462293
72454,4,2024-06-26,2024-07-08,2024-07-01,5,True,SO72454,PO15869,10-4020-000836,120,8,95,CARGO TRANSPORT 5,,10689.7757,855.1821,213.7955,11758.7533,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462305
72455,1,2024-08-29,2024-09-07,2024-09-12,5,False,SO72455,PO70464,10-4020-000445,389,59,24,CARGO TRANSPORT 5,,13340.0067,1067.2005,266.8001,14674.0073,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462316
72456,8,2025-02-16,2025-03-17,2025-02-25,5,True,SO72456,PO11468,10-4020-000561,86,419,152,CARGO TRANSPORT 5,,12627.0622,1010.165,252.5412,13889.7684,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462328
72457,2,2024-12-08,2024-12-24,2024-12-11,5,True,SO72457,PO82487,10-4020-000297,327,333,125,XRQ - TRUCK GROUND-,,5786.5526,462.9242,115.7311,6365.2079,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462340
72458,1,2024-07-14,2024-08-05,2024-07-21,5,False,SO72458,PO82133,10-4020-000657,142,100,162,OVERNIGHT J-FAST,,8865.0079,709.2006,177.3002,9751.5087,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462351
72459,6,2024-12-27,2025-01-24,2024-12-31,5,True,SO72459,PO10478,10-4020-000204,751,396,9,OVERNIGHT J-FAST,,13002.0008,1040.1601,260.04,14302.2009,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462363
72460,1,2024-12-24,2025-01-11,2024-12-31,5,False,SO72460,PO87113,10-4020-000389,449,428,39,OVERNIGHT J-FAST,,13744.1895,1099.5352,274.8838,15118.6085,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462374
72461,1,2024-06-11,2024-07-01,2024-06-20,5,False,SO72461,PO65323,10-4020-000276,95,38,7,XRQ - TRUCK GROUND-,,13548.9438,1083.9155,270.9789,14903.8382,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462385
72462,5,2024-12-19,2024-12-28,2025-01-02,5,True,SO72462,PO39464,10-4020-000289,2,414,229,XRQ - TRUCK GROUND-,,13746.2911,1099.7033,274.9258,15120.9202,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462397
72463,5,2024-11-13,2024-12-09,2024-11-23,5,True,SO72463,PO78523,10-4020-000630,16,189,396,XRQ - TRUCK GROUND-,,1553.5452,124.2836,31.0709,1708.8997,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462408
72464,4,2024-09-08,2024-09-24,2024-09-19,5,True,SO72464,PO59534,10-4020-000548,744,291,290,XRQ - TRUCK GROUND-,,6476.9528,518.1562,129.5391,7124.6481,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462419
72465,8,2024-12-25,2025-01-01,2025-01-05,5,True,SO72465,PO80770,10-4020-000444,572,285,267,XRQ - TRUCK GROUND-,,2431.6189,194.5295,48.6324,2674.7808,,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.462431
